Manufacturer,Model,Device Codename,Chipset Processor,DPI,Pixel
Samsung, SM-T875, gts7l, qcom, 340dpi, 1600x2458
Samsung, SM-T870, gts7lwifi, qcom, 300dpi, 1600x2470
Samsung, SM-P905, viennalte, qcom, 320dpi, 1600x2560
Samsung, SM-P905M, viennalte, qcom, 320dpi, 1600x2560
Samsung, SM-T321, mondrian3g, qcom, 320dpi, 1600x2560
Samsung, SM-T525, picassolte, qcom, 320dpi, 1600x2560
Samsung, SM-T705, klimtlte, universal5420, 320dpi, 1600x2560
Samsung, SM-T800, chagallwifi, universal5420, 320dpi, 1600x2560
Samsung, SM-T805M, chagalllte, universal5420, 320dpi, 1600x2560
Samsung, SM-T970, gts7xlwifi, qcom, 340dpi, 1752x2698
Samsung, SM-T975, gts7xl, qcom, 340dpi, 1752x2698
Samsung, SM-X900, gts8uwifi, qcom, 320dpi, 1820x2864
Samsung, SM-J730F, j7y17lte, samsungexynos7870, 420dpi, 1920x1080
Samsung, SM-J730FM, j7y17lte, samsungexynos7870, 420dpi, 1920x1080
Samsung, SM-A510F, a5xelte, samsungexynos7580, 480dpi, 1920x1080
Samsung, SM-A520F, a5y17lte, samsungexynos7880, 480dpi, 1920x1080
Samsung, SM-G901F, kccat6, qcom, 480dpi, 1920x1080
Samsung, SM-G930F, herolte, samsungexynos8890, 480dpi, 1920x1080
Samsung, SM-G935F, hero2lte, samsungexynos8890, 480dpi, 1920x1080
Samsung, SM-T580, gtaxlwifi, samsungexynos7870, 320dpi, 1920x1200
Samsung, SM-G973F, beyond1, exynos9820, 420dpi, 2042x1080
Samsung, SM-G973U, beyond1q, qcom, 420dpi, 2042x1080
Samsung, SM-G973U1, beyond1q, qcom, 420dpi, 2042x1080
Samsung, SM-N970U, d1q, qcom, 480dpi, 2046x1080
Samsung, SM-G975U, beyond2q, qcom, 420dpi, 2047x1080
Samsung, SM-A515F, a51, exynos9611, 420dpi, 2048x2048
Samsung, SM-A715F, a71, qcom, 420dpi, 2048x2048
Samsung, SM-A750FN, a7y18lte, exynos7885, 420dpi, 2048x2048
Samsung, SM-N770F, r7, exynos9810, 420dpi, 2048x2048
Samsung, SM-M215F, m21, exynos9611, 450dpi, 2048x2048
Samsung, SM-G991B, o1s, exynos2100, 480dpi, 2048x2048
Samsung, SM-N950U, greatqlte, qcom, 540dpi, 2058x1080
Samsung, SM-N975U, d2q, qcom, 420dpi, 2069x1080
Samsung, SM-A530F, jackpotlte, samsungexynos7885, 480dpi, 2076x1080
Samsung, SM-G950F, dreamlte, samsungexynos8895, 480dpi, 2076x1080
Samsung, SM-G950U, dreamqltesq, qcom, 480dpi, 2076x1080
Samsung, SM-G960F, starlte, samsungexynos9810, 480dpi, 2076x1080
Samsung, SM-G965F, star2lte, samsungexynos9810, 420dpi, 2094x1080
Samsung, SM-G965U, star2qltesq, qcom, 420dpi, 2094x1080
Samsung, SM-N960F, crownlte, samsungexynos9810, 420dpi, 2094x1080
Samsung, SM-N960U, crownqltesq, qcom, 420dpi, 2094x1080
Samsung, SM-A405FN, a40, exynos7904, 480dpi, 2110x1080
Samsung, SM-A505FN, a50, exynos9610, 420dpi, 2131x1080
Samsung, SM-G960U, starqltesq, qcom, 480dpi, 2175x1080
Samsung, SM-G988U, z3q, qcom, 480dpi, 2182x1080
Samsung, SM-A505G, a50, exynos9610, 420dpi, 2218x1080
Samsung, SM-A805F, r1q, qcom, 420dpi, 2274x1080
Samsung, SM-G920F, zeroflte, samsungexynos7420, 640dpi, 2560x1440
Samsung, SM-G925F, zerolte, samsungexynos7420, 640dpi, 2560x1440
Samsung, SM-G935F, hero2lte, samsungex, 640dpi, 2560x1440
Samsung, SM-T720, gts4lvwifi, qcom, 360dpi, 2560x1492
Samsung, SM-T860, gts6lwifi, qcom, 360dpi, 2560x1492
Samsung, SM-T867V, gts6l, qcom, 360dpi, 2560x1492
Samsung, SM-P601, lt033g, universal5420, 320dpi, 2560x1600
Samsung, SM-T805, chagalllte, universal5420, 320dpi, 2560x1600
Samsung, SHV-E250K, hero2lte, qcom, 262dpi, 720x1280
Samsung, SM-G928F, zenlte, samsungexynos7420, 280dpi, 720x1280
Samsung, SM-G930K, heroltektt, samsungexynos8890, 280dpi, 720x1280
Samsung, SM-J337P, j3topeltespr, exynos7885, 280dpi, 720x1280
Samsung, SM-J720M, j7duolte, exynos7884, 280dpi, 720x1280
Samsung, SM-J737P, j7topeltespr, exynos7885, 280dpi, 720x1280
Samsung, SM-J737U, j7toplteue, samsungexynos7870, 280dpi, 720x1280
Samsung, SM-S767VL, j7topeltetfnvzw, samsungexynos7885, 280dpi, 720x1280
Samsung, GT-9300, trelte, smdk4x12, 320dpi, 720x1280
Samsung, GT-I9300, m0, smdk4x12, 320dpi, 720x1280
Samsung, GT-I9300I, s3ve3gds, qcom, 320dpi, 720x1280
Samsung, GT-I9305, m3, smdk4x12, 320dpi, 720x1280
Samsung, GT-N7100, t03g, smdk4x12, 320dpi, 720x1280
Samsung, SAMSUNG-SM-G891A, poseidonlteatt, qcom, 320dpi, 720x1280
Samsung, SAMSUNG-SM-G930A, heroqlteatt, qcom, 320dpi, 720x1280
Samsung, SAMSUNG-SM-J320A, j3xlteatt, universal3475, 320dpi, 720x1280
Samsung, SAMSUNG-SM-J727A, j7popelteatt, samsungexynos7870, 320dpi, 720x1280
Samsung, SAMSUNG-SM-J727AZ, j7popelteaio, samsungexynos7870, 320dpi, 720x1280
Samsung, SM-A310F, a3xelte, samsungexynos, 320dpi, 720x1280
Samsung, SM-A310F, a3xelte, samsungexynos7, 320dpi, 720x1280
Samsung, SM-A310M, a3xelte, samsungexynos7580, 320dpi, 720x1280
Samsung, SM-A320F, a3y17lte, samsungex, 320dpi, 720x1280
Samsung, SM-A320F, a3y17lte, samsungexy, 320dpi, 720x1280
Samsung, SM-A320F, a3y17lte, samsungexynos78, 320dpi, 720x1280
Samsung, SM-A5000, a5ltezh, qcom, 320dpi, 720x1280
Samsung, SM-A500H, a53g, qcom, 320dpi, 720x1280
Samsung, SM-A500M, a5lte, qcom, 320dpi, 720x1280
Samsung, SM-A500S, a5ulteskt, qcom, 320dpi, 720x1280
Samsung, SM-E500H, e53g, qcom, 320dpi, 720x1280
Samsung, SM-E700F, e7lte, qcom, 320dpi, 720x1280
Samsung, SM-G5500, o5ltechn, universal3475, 320dpi, 720x1280
Samsung, SM-G5520, on5xfltechn, qcom, 320dpi, 720x1280
Samsung, SM-G570F, on5xelte, samsungexyn, 320dpi, 720x1280
Samsung, SM-G570M, on5xelte, samsungexynos75, 320dpi, 720x1280
Samsung, SM-G600FY, o7lte, qcom, 320dpi, 720x1280
Samsung, SM-G600S, on7nlteskt, qcom, 320dpi, 720x1280
Samsung, SM-G800F, kminilte, universal3470, 320dpi, 720x1280
Samsung, SM-G800H, kmini3g, qcom, 320dpi, 720x1280
Samsung, SM-G850F, slte, universal5430, 320dpi, 720x1280
Samsung, SM-G850S, slteskt, universal5430, 320dpi, 720x1280
Samsung, SM-G930P, heroqltespr, qcom, 320dpi, 720x1280
Samsung, SM-G930VL, heroqltetfnvzw, qcom, 320dpi, 720x1280
Samsung, SM-G9350, hero2qltechn, qcom, 320dpi, 720x1280
Samsung, SM-J210F, j2xlte, sc8830, 320dpi, 720x1280
Samsung, SM-J3110, j3xproltechn, qcom, 320dpi, 720x1280
Samsung, SM-J320H, j3x3g, sc8830, 320dpi, 720x1280
Samsung, SM-J320M, j3xlte, sc8830, 320dpi, 720x1280
Samsung, SM-J320N0, j3ltekx, qcom, 320dpi, 720x1280
Samsung, SM-J327P, j3popltespr, qcom, 320dpi, 720x1280
Samsung, SM-J327R4, j3poplteusc, qcom, 320dpi, 720x1280
Samsung, SM-J327T, j3popeltetmo, samsungexynos7570, 320dpi, 720x1280
Samsung, SM-J327T1, j3popeltemtr, samsungexynos7570, 320dpi, 720x1280
Samsung, SM-J327W, j3popeltecan, samsungexynos7570, 320dpi, 720x1280
Samsung, SM-J330F, j3y17lte, samsung, 320dpi, 720x1280
Samsung, SM-J330F, j3y17lte, samsunge, 320dpi, 720x1280
Samsung, SM-J330F, j3y17lte, samsungex, 320dpi, 720x1280
Samsung, SM-J330G, j3y17lte, samsungexynos7570, 320dpi, 720x1280
Samsung, SM-J330L, j3y17ltelgt, samsungexynos7570, 320dpi, 720x1280
Samsung, SM-J337T, j3topltetmo, samsungexynos7570, 320dpi, 720x1280
Samsung, SM-J500F, j5lte, qcom, 320dpi, 720x1280
Samsung, SM-J500FN, j5nlte, qcom, 320dpi, 720x1280
Samsung, SM-J500M, j5lte, qcom, 320dpi, 720x1280
Samsung, SM-J500N0, j5ltekx, qcom, 320dpi, 720x1280
Samsung, SM-J5108, j5xltecmcc, qcom, 320dpi, 720x1280
Samsung, SM-J510F, j5xnlte, qcom, 320dpi, 720x1280
Samsung, SM-J510FQ, j5xnlte, qcom, 320dpi, 720x1280
Samsung, SM-J510H, j5x3g, qcom, 320dpi, 720x1280
Samsung, SM-J510S, j5xnlteskt, qcom, 320dpi, 720x1280
Samsung, SM-J530FM, j5y17lte, samsu, 320dpi, 720x1280
Samsung, SM-J530FM, j5y17lte, samsunge, 320dpi, 720x1280
Samsung, SM-J530FM, j5y17lte, samsungexy, 320dpi, 720x1280
Samsung, SM-J530G, j5y17lte, samsungexyno, 320dpi, 720x1280
Samsung, SM-J530L, j5y17ltelgt, samsungexynos7870, 320dpi, 720x1280
Samsung, SM-J700F, j7elte, samsungexynos7580, 320dpi, 720x1280
Samsung, SM-J700H, j7e3g, samsungexynos7580, 320dpi, 720x1280
Samsung, SM-J700M, j7elte, samsungexyno, 320dpi, 720x1280
Samsung, SM-J700M, j7elte, samsungexynos7580, 320dpi, 720x1280
Samsung, SM-J700T, j7eltetmo, samsungexynos7580, 320dpi, 720x1280
Samsung, SM-J701M, j7velte, samsungexynos7870, 320dpi, 720x1280
Samsung, SM-J710F, j7xelte, samsungexyn, 320dpi, 720x1280
Samsung, SM-J710FQ, j7xelte, samsungexynos7870, 320dpi, 720x1280
Samsung, SM-J727P, j7popltespr, qcom, 320dpi, 720x1280
Samsung, SM-J727R4, j7poplteusc, qcom, 320dpi, 720x1280
Samsung, SM-J727S, j7popelteskt, samsungexynos7870, 320dpi, 720x1280
Samsung, SM-J727T, j7popeltetmo, samsungexynos7870, 320dpi, 720x1280
Samsung, SM-J727U, j7popelteue, samsungexynos7870, 320dpi, 720x1280
Samsung, SM-N750, hl3g, universal5260, 320dpi, 720x1280
Samsung, SM-N7502, hl3gds, qcom, 320dpi, 720x1280
Samsung, SM-N7505, hllte, universal5260, 320dpi, 720x1280
Samsung, SM-S320VL, j3ltetfnvzw, qcom, 320dpi, 720x1280
Samsung, SM-S327VL, j3popltetfnvzw, qcom, 320dpi, 720x1280
Samsung, SM-S367VL, j3topeltetfnvzw, exynos7885, 320dpi, 720x1280
Samsung, SM-S367VL, j3topeltetfnvzw, samsungexynos7885, 320dpi, 720x1280
Samsung, SM-S727VL, j7popqltetfnvzw, qcom, 320dpi, 720x1280
Samsung, SAMSUNG-SM-G935A, hero2qlteatt, qcom, 360dpi, 720x1280
Samsung, SAMSUNG-SM-J327A, j3popelteatt, samsungexynos7570, 360dpi, 720x1280
Samsung, SM-A310F, a3xelte, samsungexynos7580, 360dpi, 720x1280
Samsung, SM-A320FL, a3y17lte, samsungexynos7870, 360dpi, 720x1280
Samsung, SM-G390F, xcover4lte, samsungexynos7570, 360dpi, 720x1280
Samsung, SM-G398FN, xcover4s, exynos7884, 360dpi, 720x1280
Samsung, SM-G570F, on5xelte, samsungexynos7570, 360dpi, 720x1280
Samsung, SM-G570M, on5xelte, samsungexynos7570, 360dpi, 720x1280
Samsung, SM-J337A, j3toplteatt, samsungexynos7570, 360dpi, 720x1280
Samsung, SM-J400F, j4lte, samsungexynos7570, 360dpi, 720x1280
Samsung, SM-J400G, j4lte, samsungexynos7570, 360dpi, 720x1280
Samsung, SM-J400M, j4lte, samsungexynos7570, 360dpi, 720x1280
Samsung, SM-J510MN, j5xnlte, qcom, 360dpi, 720x1280
Samsung, SM-J530FM, j5y17lte, samsungexynos7870, 360dpi, 720x1280
Samsung, SM-J530G, j5y17lte, samsungexynos7870, 360dpi, 720x1280
Samsung, SM-J701F, j7velte, samsungexynos7870, 360dpi, 720x1280
Samsung, SM-J701MT, j7velte, samsungexynos7870, 360dpi, 720x1280
Samsung, SM-J710MN, j7xelte, samsungexynos7, 360dpi, 720x1280
Samsung, SM-J710MN, j7xelte, samsungexynos7870, 360dpi, 720x1280
Samsung, SM-J737A, j7toplteatt, samsungexynos7870, 360dpi, 720x1280
Samsung, SM-J737T, j7topltetmo, samsungexynos7870, 360dpi, 720x1280
Samsung, SM-J737T1, j7topltemtr, samsungexynos7870, 360dpi, 720x1280
Samsung, SM-S757BL, j7topltetfntmo, samsungexynos7870, 360dpi, 720x1280
Samsung, SM-S767VL, j7topeltetfnvzw, exynos7885, 360dpi, 720x1280
Samsung, SM-G975F, beyond2, exynos9820, 360dpi, 720x1341
Samsung, SM-A015F, a01q, qcom, 360dpi, 720x1353
Samsung, SM-A015M, a01q, qcom, 360dpi, 720x1353
Samsung, SM-M015F, m01q, qcom, 360dpi, 720x1353
Samsung, SM-N975F, d2s, exynos9825, 360dpi, 720x1355
Samsung, SM-N975U1, d2q, qcom, 360dpi, 720x1355
Samsung, SM-A107F, a10s, mt6762, 360dpi, 720x1357
Samsung, SM-A107M, a10s, mt6762, 360dpi, 720x1357
Samsung, SM-A105F, a10, exynos7884B, 360dpi, 720x1358
Samsung, SM-A105F, a10, exynos7885, 360dpi, 720x1358
Samsung, SM-A105FN, a10, exynos7884B, 360dpi, 720x1358
Samsung, SM-A105M, a10, exynos7884B, 360dpi, 720x1358
Samsung, SM-A105M, a10, exynos7885, 360dpi, 720x1358
Samsung, SM-M105M, m10lte, samsungexynos7870, 360dpi, 720x1358
Samsung, SM-G973F, beyond1, exynos, 280dpi, 720x1361
Samsung, SM-A015T1, a01q, qcom, 320dpi, 720x1365
Samsung, SM-M105F, m10lte, samsungexynos7870, 320dpi, 720x1370
Samsung, SM-M105G, m10lte, samsungexynos7870, 320dpi, 720x1370
Samsung, SM-A600FN, a6lte, samsungexynos7870, 360dpi, 720x1372
Samsung, SM-G955F, dream2lte, samsungexynos8895, 360dpi, 720x1372
Samsung, SM-G9650, star2qltechn, qcom, 360dpi, 720x1372
Samsung, SM-J410G, j4corelte, qcom, 360dpi, 720x1372
Samsung, SM-J415F, j4primelte, qcom, 360dpi, 720x1372
Samsung, SM-J415FN, j4primelte, qcom, 360dpi, 720x1372
Samsung, SM-J415G, j4primelte, qcom, 360dpi, 720x1372
Samsung, SM-J600F, j6lte, samsungexynos7870, 360dpi, 720x1372
Samsung, SM-J600FN, j6lte, samsungexynos7870, 360dpi, 720x1372
Samsung, SM-J600G, j6lte, samsungexynos7870, 360dpi, 720x1372
Samsung, SM-J600GT, j6lte, samsungexynos7870, 360dpi, 720x1372
Samsung, SM-J610FN, j6primelte, qcom, 360dpi, 720x1372
Samsung, SM-J610G, j6primelte, qcom, 360dpi, 720x1372
Samsung, SM-J810F, j8y18lte, qcom, 360dpi, 720x1372
Samsung, SM-J810M, j8y18lte, qcom, 360dpi, 720x1372
Samsung, SM-G525F, xcover5, exynos850, 340dpi, 720x1378
Samsung, SM-A105G, a10, exynos7884B, 280dpi, 720x1382
Samsung, SM-A105G, a10, exynos7885, 280dpi, 720x1382
Samsung, SM-A013F, a01core, mt6739, 320dpi, 720x1384
Samsung, SM-A013G, a01core, mt6739, 320dpi, 720x1384
Samsung, SM-A013M, a01core, mt6739, 320dpi, 720x1384
Samsung, SM-A600A, a6elteatt, exynos7884, 320dpi, 720x1384
Samsung, SM-A600A, a6elteatt, samsungexynos7885, 320dpi, 720x1384
Samsung, SM-A600FN, a6lte, samsung, 320dpi, 720x1384
Samsung, SM-A600FN, a6lte, samsunge, 320dpi, 720x1384
Samsung, SM-A600FN, a6lte, samsungexynos7, 320dpi, 720x1384
Samsung, SM-A600G, a6lte, samsungexynos7870, 320dpi, 720x1384
Samsung, SM-A600P, a6eltespr, exynos7884, 320dpi, 720x1384
Samsung, SM-A600P, a6eltespr, samsungexynos7885, 320dpi, 720x1384
Samsung, SM-A600T, a6eltetmo, samsungexynos7885, 320dpi, 720x1384
Samsung, SM-A600T1, a6eltemtr, samsungexynos7885, 320dpi, 720x1384
Samsung, SM-A600U, a6elteue, samsungexynos7885, 320dpi, 720x1384
Samsung, SM-G892A, cruiserlteatt, qcom, 320dpi, 720x1384
Samsung, SM-G950F, dreamlte, samsung, 320dpi, 720x1384
Samsung, SM-G9600, starqltechn, qcom, 320dpi, 720x1384
Samsung, SM-G960N, starlteks, samsungexynos9810, 320dpi, 720x1384
Samsung, SM-G965N, star2lte, samsungexynos9810, 320dpi, 720x1384
Samsung, SM-J410F, j4corelte, qcom, 320dpi, 720x1384
Samsung, SM-J600G, j6lte, samsungexyn, 320dpi, 720x1384
Samsung, SM-J600GF, j6lte, samsungexynos7870, 320dpi, 720x1384
Samsung, SM-J600L, j6ltelgt, samsungexynos7870, 320dpi, 720x1384
Samsung, SM-J610F, j6primelte, qcom, 320dpi, 720x1384
Samsung, SM-A115F, a11q, qcom, 360dpi, 720x1387
Samsung, SM-A115M, a11q, qcom, 360dpi, 720x1387
Samsung, SM-M115F, m11q, qcom, 360dpi, 720x1387
Samsung, SM-A102U, a10e, exynos7885, 360dpi, 720x1390
Samsung, SM-N985F, c2s, exynos990, 360dpi, 720x1391
Samsung, SM-A202F, a20e, exynos7885, 360dpi, 720x1394
Samsung, SM-G950U1, dreamqlteue, qcom, 280dpi, 720x1396
Samsung, SM-G955F, dream2lte, samsun, 280dpi, 720x1396
Samsung, SM-G955U, dream2qltesq, qcom, 280dpi, 720x1396
Samsung, SM-G965U1, star2qlteue, qcom, 280dpi, 720x1396
Samsung, SM-J415N, j4primeltekx, qcom, 280dpi, 720x1396
Samsung, SM-J810G, j8y18lte, qcom, 280dpi, 720x1396
Samsung, SM-J810Y, j8y18lte, qcom, 280dpi, 720x1396
Samsung, SM-N950F, greatlte, samsungexynos8895, 280dpi, 720x1396
Samsung, SM-N950N, greatlteks, samsungexynos8895, 280dpi, 720x1396
Samsung, SM-N9600, crownqltechn, qcom, 280dpi, 720x1396
Samsung, SM-A207F, a20s, qcom, 360dpi, 720x1398
Samsung, SM-A207M, a20s, qcom, 360dpi, 720x1398
Samsung, SM-A205FN, a20, exynos7884B, 360dpi, 720x1399
Samsung, SM-A205FN, a20, exynos7885, 360dpi, 720x1399
Samsung, SM-A205G, a20, exynos7884B, 360dpi, 720x1399
Samsung, SM-A205G, a20, exynos7885, 360dpi, 720x1399
Samsung, SM-A205U, a20p, exynos7885, 360dpi, 720x1399
Samsung, SM-A205U, a20p, exynos7904, 360dpi, 720x1399
Samsung, SM-A307FN, a30s, exynos7885, 360dpi, 720x1399
Samsung, SM-A307FN, a30s, exynos7904, 360dpi, 720x1399
Samsung, SM-A307GT, a30s, exynos7885, 360dpi, 720x1399
Samsung, SM-A307GT, a30s, exynos7904, 360dpi, 720x1399
Samsung, SM-A102U, a10e, exynos7884B, 320dpi, 720x1402
Samsung, SM-A102U1, a10e, exynos7885, 320dpi, 720x1402
Samsung, SM-S102DL, a10e, exynos7884B, 320dpi, 720x1402
Samsung, SM-S102DL, a10e, exynos7885, 320dpi, 720x1402
Samsung, SM-S908B, b0s, s5e9925, 300dpi, 720x1404
Samsung, SCV49, SCV49, exynos7884B, 320dpi, 720x1405
Samsung, SM-A202F, a20e, exynos7884, 320dpi, 720x1406
Samsung, SM-A307G, a30s, exynos7904, 320dpi, 720x1411
Samsung, SM-A102N, a10ekx, exynos7884B, 280dpi, 720x1414
Samsung, SM-N986B, c2s, exynos990, 280dpi, 720x1415
Samsung, SM-A2070, a20s, qcom, 280dpi, 720x1422
Samsung, SM-A205F, a20, exynos7884B, 280dpi, 720x1423
Samsung, SM-A205F, a20, exynos7885, 280dpi, 720x1423
Samsung, SM-A205U1, a20p, exynos7885, 280dpi, 720x1423
Samsung, SM-A307FN, a30s, exynos7, 280dpi, 720x1423
Samsung, SM-A307FN, a30s, exynos79, 280dpi, 720x1423
Samsung, SM-A307G, a30s, exynos7885, 280dpi, 720x1423
Samsung, SM-A307GN, a30s, exynos7904, 280dpi, 720x1423
Samsung, SM-M107F, m10s, exynos7885, 280dpi, 720x1423
Samsung, SM-S205DL, a20p, exynos7885, 280dpi, 720x1423
Samsung, SM-S205DL, a20p, exynos7904, 280dpi, 720x1423
Samsung, SM-A217F, a21s, exynos850, 360dpi, 720x1424
Samsung, SM-A217M, a21s, exynos850, 340dpi, 720x1430
Samsung, SM-A225F, a22, mt6769t, 360dpi, 720x1434
Samsung, SM-A326U, a32x, mt6853, 360dpi, 720x1439
Samsung, SM-G981U, x1q, qcom, 360dpi, 720x1440
Samsung, SM-G985F, y2s, exynos990, 360dpi, 720x1443
Samsung, SM-A426B, a42xq, qcom, 340dpi, 720x1446
Samsung, SM-A025F, a02q, qcom, 360dpi, 720x1447
Samsung, SM-A035G, a03, ums9230_4h10, 360dpi, 720x1447
Samsung, SM-A035M, a03, ums9230_4h10, 360dpi, 720x1447
Samsung, SM-A037G, a03s, mt6765, 360dpi, 720x1447
Samsung, SM-A125F, a12, mt6765, 360dpi, 720x1447
Samsung, SM-A125M, a12, mt6765, 360dpi, 720x1447
Samsung, SM-M127F, m12, exynos850, 360dpi, 720x1447
Samsung, SM-A215U, a21, mt6765, 280dpi, 720x1448
Samsung, SM-A215W, a21, mt6765, 280dpi, 720x1448
Samsung, SM-A127F, a12s, exynos850, 360dpi, 720x1449
Samsung, SM-A600GN, a6lte, samsungexynos7870, 320dpi, 720x1450
Samsung, SM-G892U, cruiserltesq, qcom, 320dpi, 720x1450
Samsung, SM-A326B, a32x, mt6853, 320dpi, 720x1451
Samsung, SM-A225M, a22, mt6769t, 300dpi, 720x1452
Samsung, SM-M225FV, m22, mt6769t, 300dpi, 720x1452
Samsung, SM-G980F, x1s, exynos990, 320dpi, 720x1452
Samsung, SM-G981B, x1s, exynos990, 320dpi, 720x1452
Samsung, SM-A022G, a02, mt6739, 340dpi, 720x1453
Samsung, SM-A035M, a03, ums9230_25c10, 340dpi, 720x1453
Samsung, SM-A125U, a12u, mt6765, 340dpi, 720x1453
Samsung, SM-A136U, a13x, mt6833, 340dpi, 720x1453
Samsung, SM-N960U1, crownqlteue, qcom, 280dpi, 720x1454
Samsung, SM-G998U, p3q, qcom, 320dpi, 720x1454
Samsung, SM-M426B, a42xq, qcom, 300dpi, 720x1458
Samsung, SM-A022M, a02, mt6739, 320dpi, 720x1459
Samsung, SM-A025G, a02q, qcom, 320dpi, 720x1459
Samsung, SM-A032F, a3core, m168, 320dpi, 720x1459
Samsung, SM-A032M, a3core, m168, 320dpi, 720x1459
Samsung, SM-A037F, a03s, mt6765, 320dpi, 720x1459
Samsung, SM-S127DL, a12u, mt6765, 320dpi, 720x1459
Samsung, SM-G998B, p3s, exynos2100, 300dpi, 720x1460
Samsung, SM-G986B, y2s, exynos990, 300dpi, 720x1461
Samsung, SM-A326W, a32x, mt6853, 280dpi, 720x1463
Samsung, SM-N9750, d2q, qcom, 280dpi, 720x1463
Samsung, SM-A022F, a02, mt6739, 300dpi, 720x1465
Samsung, SM-A025M, a02q, qcom, 300dpi, 720x1465
Samsung, SM-A035F, a03, ums9230_4h10, 300dpi, 720x1465
Samsung, SM-A035G, a03, ums9230_25c10, 300dpi, 720x1465
Samsung, SM-A037M, a03s, mt6765, 300dpi, 720x1465
Samsung, SM-A037U, a03su, mt6765, 300dpi, 720x1465
Samsung, SM-A042M, a04e, mt6765, 300dpi, 720x1465
Samsung, SM-A045M, a04, mt6765, 300dpi, 720x1465
Samsung, SM-A047F, a04s, exynos850, 300dpi, 720x1465
Samsung, SM-A136B, a13x, mt6833, 300dpi, 720x1465
Samsung, SM-M127G, m12, exynos850, 300dpi, 720x1465
Samsung, SM-G988U1, z3q, qcom, 280dpi, 720x1466
Samsung, SM-A127M, a12s, exynos850, 300dpi, 720x1467
Samsung, SM-N960F, crownlte, samsunge, 280dpi, 720x1480
Samsung, SM-A600X, a6lte, samsungexynos7870, 320dpi, 720x1480
Samsung, SM-A307G, a30s, exynos790, 280dpi, 720x1481
Samsung, Xs Max, dream2qltesq, mt6580, 320dpi, 720x1520
Samsung, SM-G988B, z3s, exynos990, 280dpi, 720x1524
Samsung, 12 Pro Max, dream2qltesq, mt6580, 320dpi, 720x1560
Samsung, SM-P555M, gt5note10lte, qcom, 160dpi, 768x1024
Samsung, SM-T350, gt58wifi, qcom, 160dpi, 768x1024
Samsung, SM-T550, gt510wifi, qcom, 160dpi, 768x1024
Samsung, SM-T355, gt58lte, qcom, 210dpi, 768x1024
Samsung, SM-T295, gto, qcom, 280dpi, 800x1196
Samsung, GT-S7390, kylevess, hawaii_ss_kylevess, 320dpi, 800x1212
Samsung, SM-T387AA, gtaslitelteatt, qcom, 213dpi, 800x1216
Samsung, SM-T387W, gtasliteltecs, qcom, 213dpi, 800x1216
Samsung, GT-N8000, p4noterf, smdk4x12, 160dpi, 800x1232
Samsung, SM-T225, gta7lite, mt8768, 213dpi, 800x1276
Samsung, SM-T530NU, matissewifiue, qcom, 160dpi, 800x1280
Samsung, SM-T531, matisse3g, qcom, 160dpi, 800x1280
Samsung, SM-T533, matissevewifi, qcom, 160dpi, 800x1280
Samsung, SM-T561M, gtel3g, sc8830, 160dpi, 800x1280
Samsung, SM-T562, gtel3g, sc8830, 160dpi, 800x1280
Samsung, SM-T560NU, gtelwifiue, qcom, 210dpi, 800x1280
Samsung, GT-N5110, konawifi, smdk4x12, 213dpi, 800x1280
Samsung, SM-T235, degaslte, universal3470, 213dpi, 800x1280
Samsung, SM-T280, gtexswifi, sc8830, 213dpi, 800x1280
Samsung, SM-T285, gtexslte, sc8830, 213dpi, 800x1280
Samsung, SM-T285M, gtexslte, sc8830, 213dpi, 800x1280
Samsung, SM-T311, lt013g, smdk4x12, 213dpi, 800x1280
Samsung, SM-T330, milletwifi, qcom, 213dpi, 800x1280
Samsung, SM-T365, rubenslte, qcom, 213dpi, 800x1280
Samsung, SM-T380, gta2swifi, qcom, 240dpi, 800x1280
Samsung, SM-T385, gta2slte, qcom, 280dpi, 800x1280
Samsung, SM-T220, gta7litewifi, mt8768, 240dpi, 800x1317
Samsung, SM-A305FN, a30, exynos7904, 315dpi, 810x1598
Samsung, SM-M315F, m31, exynos9611, 315dpi, 810x1598
Samsung, SM-F900F, winner, qcom, 420dpi, 840x1834
Samsung, SM-F900U, winner, qcom, 420dpi, 840x1834
Samsung/Verizon, SM-G900F, kltevzw, qcom, 480dpi, 1080x1920
Samsung/Verizon, SM-G900V, kltevzw, qcom, 480dpi, 1080x1920
Samsung/Verizon, SM-G935V, hero2qltevzw, qcom, 480dpi, 1080x1920
Samsung/Verizon, SM-N920V, nobleltevzw, samsungexynos7420, 480dpi, 1080x1920
Samsung/Verizon, SM-T597V, gta2xlltevzw, qcom, 280dpi, 1200x1836
Samsung/Verizon, SM-G920V, zerofltevzw, samsungexynos7420, 640dpi, 1440x2560
Samsung/Verizon, SM-G925V, zeroltevzw, samsungexynos7420, 640dpi, 1440x2560
Samsung/Verizon, SM-G935F, hero2qltevzw, qcom, 640dpi, 1440x2560
Samsung/Verizon, SM-G935F, hero2qltevzw, qcom, 640dpi, 1440x2560
Samsung/Verizon, SM-G935P, hero2qltevzw, qcom, 640dpi, 1440x2560
Samsung/Verizon, SM-N910V, trltevzw, qcom, 640dpi, 1440x2560
Samsung/Verizon, SM-T817V, gts210ltevzw, universal5433, 320dpi, 1536x2048
Samsung/Verizon, SM-T818V, gts210veltevzw, qcom, 320dpi, 1536x2048
